m,pi0,effect_size,alpha,fdr,tpr,r
1000,0.8,2.5,0.05,0.09090909090909091,0.35,77
1000,0.8,2.5,0.05,0.05434782608695652,0.435,92
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.07058823529411765,0.395,85
1000,0.8,2.5,0.05,0.024390243902439025,0.4,82
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.04,0.24,50
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.04878048780487805,0.39,82
1000,0.8,2.5,0.05,0.0,0.42,84
1000,0.8,2.5,0.05,0.03636363636363636,0.265,55
1000,0.8,2.5,0.05,0.03571428571428571,0.405,84
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.07246376811594203,0.32,69
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.058823529411764705,0.24,51
1000,0.8,2.5,0.05,0.052083333333333336,0.455,96
1000,0.8,2.5,0.05,0.0625,0.3,64
1000,0.8,2.5,0.05,0.09722222222222222,0.325,72
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.05333333333333334,0.355,75
1000,0.8,2.5,0.05,0.043478260869565216,0.44,92
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.047058823529411764,0.405,85
1000,0.8,2.5,0.05,0.01282051282051282,0.385,78
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.08536585365853659,0.375,82
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.0898876404494382,0.405,89
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.0625,0.3,64
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.024096385542168676,0.405,83
1000,0.8,2.5,0.05,0.0196078431372549,0.25,51
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.05,0.38,80
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.038461538461538464,0.25,52
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.07865168539325842,0.41,89
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.05333333333333334,0.355,75
1000,0.8,2.5,0.05,0.044444444444444446,0.43,90
1000,0.8,2.5,0.05,0.03409090909090909,0.425,88
1000,0.8,2.5,0.05,0.07766990291262135,0.475,103
1000,0.8,2.5,0.05,0.06097560975609756,0.385,82
1000,0.8,2.5,0.05,0.08450704225352113,0.325,71
1000,0.8,2.5,0.05,0.05084745762711865,0.28,59
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.013157894736842105,0.375,76
1000,0.8,2.5,0.05,0.053763440860215055,0.44,93
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.08045977011494253,0.4,87
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06557377049180328,0.285,61
1000,0.8,2.5,0.05,0.075,0.37,80
1000,0.8,2.5,0.05,0.03571428571428571,0.405,84
1000,0.8,2.5,0.05,0.10344827586206896,0.26,58
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.06593406593406594,0.425,91
1000,0.8,2.5,0.05,0.013333333333333334,0.37,75
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.0,0.26,52
1000,0.8,2.5,0.05,0.011627906976744186,0.425,86
1000,0.8,2.5,0.05,0.07692307692307693,0.42,91
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.011904761904761904,0.415,84
1000,0.8,2.5,0.05,0.0784313725490196,0.235,51
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.05714285714285714,0.33,70
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.10294117647058823,0.305,68
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.07407407407407407,0.375,81
1000,0.8,2.5,0.05,0.07142857142857142,0.26,56
1000,0.8,2.5,0.05,0.06666666666666667,0.28,60
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.08421052631578947,0.435,95
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.011764705882352941,0.42,85
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.08333333333333333,0.275,60
1000,0.8,2.5,0.05,0.0,0.325,65
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.0,0.29,58
1000,0.8,2.5,0.05,0.047619047619047616,0.4,84
1000,0.8,2.5,0.05,0.045871559633027525,0.52,109
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.012658227848101266,0.39,79
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.07058823529411765,0.395,85
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.041237113402061855,0.465,97
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.06097560975609756,0.385,82
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.013333333333333334,0.37,75
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.05454545454545454,0.26,55
1000,0.8,2.5,0.05,0.0821917808219178,0.335,73
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.0,0.345,69
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.06896551724137931,0.27,58
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.06666666666666667,0.42,90
1000,0.8,2.5,0.05,0.06382978723404255,0.44,94
1000,0.8,2.5,0.05,0.04878048780487805,0.39,82
1000,0.8,2.5,0.05,0.020833333333333332,0.235,48
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.07246376811594203,0.32,69
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.05555555555555555,0.255,54
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.09333333333333334,0.34,75
1000,0.8,2.5,0.05,0.10344827586206896,0.39,87
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.013157894736842105,0.375,76
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.03488372093023256,0.415,86
1000,0.8,2.5,0.05,0.02,0.245,50
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.023255813953488372,0.42,86
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.06153846153846154,0.305,65
1000,0.8,2.5,0.05,0.011764705882352941,0.42,85
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.05263157894736842,0.27,57
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.0,0.27,54
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.0,0.29,58
1000,0.8,2.5,0.05,0.07692307692307693,0.36,78
1000,0.8,2.5,0.05,0.06578947368421052,0.355,76
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.08823529411764706,0.31,68
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.08139534883720931,0.395,86
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.04918032786885246,0.29,61
1000,0.8,2.5,0.05,0.10588235294117647,0.38,85
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.060240963855421686,0.39,83
1000,0.8,2.5,0.05,0.07407407407407407,0.375,81
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.08064516129032258,0.285,62
1000,0.8,2.5,0.05,0.0,0.245,49
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.0,0.325,65
1000,0.8,2.5,0.05,0.0,0.29,58
1000,0.8,2.5,0.05,0.06896551724137931,0.405,87
1000,0.8,2.5,0.05,0.07894736842105263,0.35,76
1000,0.8,2.5,0.05,0.0392156862745098,0.245,51
1000,0.8,2.5,0.05,0.05454545454545454,0.26,55
1000,0.8,2.5,0.05,0.05319148936170213,0.445,94
1000,0.8,2.5,0.05,0.0,0.305,61
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.09210526315789473,0.345,76
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.0625,0.375,80
1000,0.8,2.5,0.05,0.078125,0.295,64
1000,0.8,2.5,0.05,0.03571428571428571,0.405,84
1000,0.8,2.5,0.05,0.018867924528301886,0.26,53
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.07017543859649122,0.265,57
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.06896551724137931,0.27,58
1000,0.8,2.5,0.05,0.022222222222222223,0.44,90
1000,0.8,2.5,0.05,0.0392156862745098,0.245,51
1000,0.8,2.5,0.05,0.058823529411764705,0.24,51
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.058823529411764705,0.16,34
1000,0.8,2.5,0.05,0.0449438202247191,0.425,89
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.0,0.31,62
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.07142857142857142,0.26,56
1000,0.8,2.5,0.05,0.02247191011235955,0.435,89
1000,0.8,2.5,0.05,0.018518518518518517,0.265,54
1000,0.8,2.5,0.05,0.06349206349206349,0.295,63
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.0,0.355,71
1000,0.8,2.5,0.05,0.01282051282051282,0.385,78
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.0,0.28,56
1000,0.8,2.5,0.05,0.031578947368421054,0.46,95
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.0,0.385,77
1000,0.8,2.5,0.05,0.022727272727272728,0.43,88
1000,0.8,2.5,0.05,0.05952380952380952,0.395,84
1000,0.8,2.5,0.05,0.05434782608695652,0.435,92
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.044444444444444446,0.43,90
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.025,0.195,40
1000,0.8,2.5,0.05,0.06578947368421052,0.355,76
1000,0.8,2.5,0.05,0.0,0.225,45
1000,0.8,2.5,0.05,0.0,0.255,51
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.011235955056179775,0.44,89
1000,0.8,2.5,0.05,0.03389830508474576,0.285,59
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.04819277108433735,0.395,83
1000,0.8,2.5,0.05,0.08108108108108109,0.34,74
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.038461538461538464,0.25,52
1000,0.8,2.5,0.05,0.08433734939759036,0.38,83
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.05952380952380952,0.395,84
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.08108108108108109,0.34,74
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.0975609756097561,0.37,82
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.023809523809523808,0.41,84
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.09803921568627451,0.23,51
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.07246376811594203,0.32,69
1000,0.8,2.5,0.05,0.02040816326530612,0.24,49
1000,0.8,2.5,0.05,0.02,0.245,50
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.01694915254237288,0.29,59
1000,0.8,2.5,0.05,0.013157894736842105,0.375,76
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.04395604395604396,0.435,91
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.05,0.475,100
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06578947368421052,0.355,76
1000,0.8,2.5,0.05,0.08,0.345,75
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.012987012987012988,0.38,77
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.054945054945054944,0.43,91
1000,0.8,2.5,0.05,0.0,0.24,48
1000,0.8,2.5,0.05,0.06930693069306931,0.47,101
1000,0.8,2.5,0.05,0.0,0.355,71
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.0,0.325,65
1000,0.8,2.5,0.05,0.0625,0.3,64
1000,0.8,2.5,0.05,0.0,0.24,48
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.03389830508474576,0.285,59
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.07142857142857142,0.325,70
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.046511627906976744,0.41,86
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.10606060606060606,0.295,66
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.06097560975609756,0.385,82
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.05,0.38,80
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.07407407407407407,0.375,81
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.05660377358490566,0.25,53
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.0375,0.385,80
1000,0.8,2.5,0.05,0.0,0.265,53
1000,0.8,2.5,0.05,0.047058823529411764,0.405,85
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.08196721311475409,0.28,61
1000,0.8,2.5,0.05,0.034482758620689655,0.42,87
1000,0.8,2.5,0.05,0.08196721311475409,0.28,61
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.05084745762711865,0.28,59
1000,0.8,2.5,0.05,0.011235955056179775,0.44,89
1000,0.8,2.5,0.05,0.02040816326530612,0.24,49
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.044444444444444446,0.215,45
1000,0.8,2.5,0.05,0.06666666666666667,0.21,45
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.08571428571428572,0.32,70
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.06172839506172839,0.38,81
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.013513513513513514,0.365,74
1000,0.8,2.5,0.05,0.07246376811594203,0.32,69
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.043478260869565216,0.22,46
1000,0.8,2.5,0.05,0.07317073170731707,0.38,82
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0,0.285,57
1000,0.8,2.5,0.05,0.06818181818181818,0.41,88
1000,0.8,2.5,0.05,0.03260869565217391,0.445,92
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.08045977011494253,0.4,87
1000,0.8,2.5,0.05,0.0,0.35,70
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.022222222222222223,0.22,45
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.07246376811594203,0.32,69
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.0,0.345,69
1000,0.8,2.5,0.05,0.012987012987012988,0.38,77
1000,0.8,2.5,0.05,0.07920792079207921,0.465,101
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.012345679012345678,0.4,81
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.06756756756756757,0.345,74
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.04081632653061224,0.47,98
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.0,0.36,72
1000,0.8,2.5,0.05,0.0963855421686747,0.375,83
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.057971014492753624,0.325,69
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.05454545454545454,0.26,55
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
1000,0.8,2.5,0.05,0.03636363636363636,0.265,55
1000,0.8,2.5,0.05,0.0,0.33,66
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.05,0.38,80
